"","wage","education","experience","ethnicity","smsa","south","age","nearcollege","nearcollege2","nearcollege4","enrolled","married","education66","smsa66","south66","feducation","meducation","fameducation","kww","iq","parents14","library14"
"2733",250,5,23,"afam","no","yes",34,"yes","no","private","no","no",5,"no","yes",9.9399995803833,6,"9",18,NA,"both","no"
"2734",673,17,4,"afam","yes","yes",27,"yes","no","private","yes","no",12,"yes","yes",6,11,"8",27,107,"both","no"
"2735",483,16,4,"afam","yes","yes",26,"yes","no","private","yes","no",10,"no","yes",7,10,"8",29,98,"both","no"
"2736",769,16,3,"afam","yes","yes",25,"yes","no","private","no","no",9,"no","yes",7,10,"8",25,96,"both","no"
"2737",325,4,15,"afam","yes","yes",25,"yes","no","private","no","yes",3,"no","yes",0,4,"8",8,NA,"both","no"
"2738",465,11,13,"afam","no","yes",30,"yes","no","private","no","yes",7,"no","yes",9.9399995803833,10.25,"9",18,NA,"other","no"
"2739",350,14,4,"other","no","yes",24,"yes","no","private","no","no",8,"no","yes",16,10,"5",21,NA,"both","no"
"2740",375,12,8,"afam","yes","yes",26,"yes","no","private","no","yes",11,"no","yes",3,6,"8",25,NA,"both","no"
"2741",300,5,16,"other","no","yes",27,"yes","no","private","no","yes",4,"no","yes",1,1,"8",35,NA,"both","no"
"2742",475,16,3,"afam","yes","yes",25,"yes","no","private","no","yes",9,"no","yes",7,10,"8",21,NA,"both","no"
"2743",528,12,9,"afam","yes","no",27,"yes","no","private","no","yes",10,"no","yes",9.9399995803833,10.25,"9",18,NA,"other","yes"
"2744",513,10,10,"afam","no","yes",26,"yes","no","private","no","yes",7,"no","yes",9.9399995803833,10.25,"9",27,NA,"other","no"
"2745",445,12,9,"afam","yes","no",27,"yes","no","private","no","no",10,"no","yes",9.9399995803833,10.25,"9",32,NA,"other","no"
"2746",265,11,12,"afam","no","yes",29,"yes","no","private","no","yes",8,"no","yes",7,6,"8",28,NA,"both","no"
"2747",260,12,9,"afam","no","yes",27,"yes","no","private","no","yes",7,"no","yes",7,6,"8",16,NA,"both","no"
"2748",318,9,9,"afam","yes","yes",24,"yes","no","private","no","no",6,"no","yes",0,7,"8",10,NA,"both","no"
"2749",626,12,8,"other","no","yes",26,"no","no","none","no","yes",10,"no","yes",12,11,"5",39,99,"both","yes"
"2750",400,11,8,"other","no","yes",25,"no","no","none","no","no",9,"no","yes",14,9,"5",33,NA,"both","no"
"2751",378,14,4,"other","yes","yes",24,"no","no","none","no","yes",9,"no","yes",11,10,"7",25,NA,"both","no"
"2752",803,16,7,"other","no","yes",29,"no","no","none","no","yes",13,"no","yes",18,12,"2",34,112,"both","yes"
"2753",447,16,3,"other","no","yes",25,"no","no","none","no","no",9,"no","yes",18,12,"2",25,118,"both","yes"
"2754",319,15,7,"other","no","yes",28,"no","yes","none","no","yes",12,"no","yes",12,9,"5",26,83,"both","no"
"2755",401,8,16,"other","no","yes",30,"no","yes","none","no","yes",8,"no","yes",9.9399995803833,2,"9",25,NA,"singlemom","no"
"2756",438,9,12,"other","yes","yes",27,"no","yes","none","no","no",9,"no","yes",2,2,"8",31,NA,"both","no"
"2757",417,10,8,"other","yes","yes",24,"no","yes","none","no","yes",8,"no","yes",2,2,"8",36,NA,"both","no"
"2758",375,10,9,"other","no","yes",25,"no","yes","none","no","yes",8,"no","yes",5,11,"8",24,NA,"both","yes"
"2759",616,16,8,"other","yes","yes",30,"no","yes","none","no","yes",15,"no","yes",12,12,"3",41,107,"both","yes"
"2760",354,12,10,"other","yes","yes",28,"no","yes","none","no","yes",12,"no","yes",13,12,"2",38,91,"both","yes"
"2761",425,18,4,"other","yes","yes",28,"no","yes","none","no","yes",12,"yes","yes",18,12,"2",24,96,"both","no"
"2762",265,12,8,"other","no","yes",26,"no","yes","none","no","no",10,"no","yes",18,12,"2",24,89,"both","yes"
"2763",426,14,4,"other","yes","yes",24,"no","yes","none","no","no",9,"no","yes",13,13,"1",41,118,"both","yes"
"2764",250,12,7,"other","no","yes",25,"no","yes","none","no","yes",10,"no","yes",13,10,"5",39,113,"both","yes"
"2765",560,17,2,"other","yes","yes",25,"no","yes","none","no","no",10,"no","yes",12,12,"3",33,116,"both","yes"
"2766",289,12,11,"other","no","yes",29,"no","yes","none","no","yes",12,"no","yes",7,7,"8",29,105,"both","no"
"2767",393,16,4,"other","no","yes",26,"no","yes","none","no","yes",10,"no","yes",7,7,"8",30,120,"both","yes"
"2768",577,12,8,"other","yes","yes",26,"no","yes","none","no","yes",10,"no","yes",6,7,"8",32,107,"both","yes"
"2769",346,17,9,"other","no","yes",32,"no","yes","none","no","yes",17,"no","yes",12,11,"5",49,94,"both","yes"
"2770",1282,16,6,"other","yes","yes",28,"no","yes","none","no","yes",12,"yes","yes",12,12,"3",31,98,"both","yes"
"2771",865,17,5,"other","yes","no",28,"yes","yes","private","yes","yes",14,"yes","yes",12,16,"2",36,126,"both","no"
"2772",413,14,4,"other","yes","yes",24,"yes","yes","private","no","yes",9,"no","yes",12,16,"2",28,96,"both","yes"
"2773",225,6,17,"other","yes","no",29,"yes","yes","private","no","no",6,"no","yes",9.9399995803833,12,"4",25,NA,"both","no"
"2774",404,14,7,"other","yes","no",27,"yes","no","public","no","no",10,"no","yes",4,7,"8",39,84,"both","yes"
"2775",721,12,13,"other","yes","yes",31,"yes","no","public","no","yes",12,"yes","yes",3,7,"8",36,108,"both","yes"
"2776",577,12,12,"other","yes","yes",30,"yes","no","public","no","yes",12,"yes","yes",3,8,"8",32,104,"both","yes"
"2777",500,12,8,"other","no","yes",26,"yes","no","public","no","yes",10,"no","yes",6,8,"8",20,110,"both","no"
"2778",250,12,11,"other","no","yes",29,"yes","no","public","no","yes",12,"no","yes",7,6,"8",35,96,"both","yes"
"2779",155,12,8,"other","no","yes",26,"yes","no","public","no","yes",11,"no","yes",7,7,"8",28,106,"both","yes"
"2780",406,12,9,"other","no","yes",27,"yes","no","public","yes","yes",9,"no","yes",6,7,"8",18,68,"both","yes"
"2781",350,12,15,"afam","yes","yes",33,"no","yes","none","no","yes",12,"yes","yes",9.9399995803833,3,"9",45,83,"singlemom","yes"
"2782",462,12,8,"afam","yes","yes",26,"no","yes","none","no","no",9,"yes","yes",9.9399995803833,10.25,"9",24,66,"other","yes"
"2783",500,10,18,"other","yes","yes",34,"no","yes","none","no","yes",10,"yes","yes",7,12,"6",34,70,"both","yes"
"2784",846,16,8,"other","yes","yes",30,"no","yes","none","no","yes",13,"yes","yes",12,11,"5",39,104,"both","yes"
"2785",577,12,11,"other","yes","yes",29,"no","yes","none","no","yes",12,"yes","yes",9,12,"6",41,87,"both","yes"
"2786",400,16,6,"other","yes","yes",28,"no","yes","none","no","yes",12,"yes","yes",10,12,"6",38,110,"both","yes"
"2787",741,11,17,"other","no","no",34,"no","yes","none","no","yes",11,"yes","yes",8,12,"6",38,87,"both","yes"
"2788",350,14,5,"other","yes","yes",25,"no","yes","none","no","no",9,"yes","yes",12,12,"3",31,100,"both","yes"
"2789",438,12,8,"other","yes","yes",26,"no","yes","none","no","yes",10,"yes","yes",12,14,"2",42,91,"both","yes"
"2790",727,13,6,"other","yes","yes",25,"no","yes","none","no","no",10,"yes","yes",16,15,"1",35,NA,"both","yes"
"2791",970,11,8,"other","yes","yes",25,"no","yes","none","no","yes",7,"yes","yes",4,6,"8",28,NA,"both","yes"
"2792",751,16,8,"other","yes","yes",30,"no","no","none","no","yes",15,"no","yes",12,12,"3",48,109,"both","no"
"2793",577,18,6,"other","yes","yes",30,"no","no","none","no","yes",14,"no","yes",18,14,"1",42,112,"both","yes"
"2794",404,16,8,"other","no","yes",30,"no","no","none","no","yes",13,"no","yes",12,12,"3",31,106,"both","no"
"2795",616,12,12,"other","no","yes",30,"no","no","none","no","yes",12,"no","yes",12,12,"3",36,94,"both","no"
"2796",230,16,3,"other","no","yes",25,"no","no","none","no","yes",9,"no","yes",8,6,"8",36,NA,"both","no"
"2797",142,12,6,"other","no","yes",24,"no","no","none","no","no",8,"no","yes",8,6,"8",30,NA,"both","no"
"2798",385,18,6,"other","no","yes",30,"no","no","none","no","yes",15,"no","yes",9,12,"6",45,NA,"both","yes"
"2799",385,12,9,"other","yes","yes",27,"no","no","none","no","no",12,"no","yes",13,6,"5",30,95,"both","no"
"2800",422,12,6,"other","no","yes",24,"no","no","none","no","yes",8,"no","yes",3,10.25,"9",35,NA,"both","yes"
"2801",650,12,9,"afam","no","no",27,"no","no","none","no","no",10,"no","yes",3,6,"8",23,NA,"both","no"
"2802",230,8,16,"afam","no","yes",30,"no","no","none","no","no",8,"no","yes",9.9399995803833,4,"9",19,NA,"singlemom","no"
"2803",672,15,9,"other","no","yes",30,"no","no","none","no","yes",13,"no","yes",12,12,"3",43,89,"both","yes"
"2804",354,18,3,"afam","yes","yes",27,"no","no","none","no","yes",12,"no","yes",3,11,"8",42,NA,"both","yes"
"2805",250,13,7,"afam","no","yes",26,"no","no","none","yes","no",9,"no","yes",2,11,"8",35,NA,"both","no"
"2806",300,11,14,"afam","no","yes",31,"no","no","none","no","no",11,"no","yes",9.9399995803833,7,"9",25,NA,"step","no"
"2807",400,12,6,"afam","no","yes",24,"no","no","none","no","yes",8,"no","yes",9.9399995803833,2,"9",18,NA,"singlemom","yes"
"2808",300,7,21,"afam","no","yes",34,"no","no","none","no","yes",6,"no","yes",9.9399995803833,10.25,"9",18,NA,"singlemom","no"
"2809",460,13,8,"afam","no","yes",27,"no","no","none","no","yes",11,"no","yes",9.9399995803833,5,"9",19,NA,"both","no"
"2810",432,12,9,"afam","yes","no",27,"no","no","none","no","no",10,"no","yes",9.9399995803833,5,"9",18,NA,"both","no"
"2811",250,11,9,"afam","no","yes",26,"no","no","none","no","yes",10,"no","yes",6,11,"8",12,NA,"both","yes"
"2812",315,5,17,"other","yes","yes",28,"no","no","none","no","yes",5,"no","yes",9.9399995803833,4,"9",24,NA,"both","no"
"2813",625,12,10,"other","no","yes",28,"no","no","none","no","no",12,"no","yes",7,10,"8",38,85,"step","yes"
"2814",500,10,10,"other","no","yes",26,"no","no","none","no","yes",9,"no","yes",9,12,"6",27,97,"both","yes"
"2815",331,12,9,"other","no","yes",27,"no","no","none","no","no",10,"no","yes",5,7,"8",26,83,"both","yes"
"2816",585,12,10,"other","no","yes",28,"no","no","none","no","yes",12,"no","yes",10,10,"7",40,99,"both","yes"
"2817",320,13,9,"afam","no","yes",28,"no","no","none","yes","yes",11,"no","yes",9.9399995803833,9,"9",24,75,"singlemom","no"
"2818",300,11,11,"afam","no","yes",28,"no","no","none","no","yes",11,"no","yes",9.9399995803833,9,"9",26,68,"both","yes"
"2819",738,16,10,"other","no","yes",32,"no","no","none","no","yes",15,"no","yes",8,12,"6",41,107,"both","no"
"2820",385,12,12,"afam","no","yes",30,"no","no","none","no","no",12,"no","yes",9.9399995803833,10.25,"9",30,74,"both","no"
"2821",641,13,7,"afam","no","yes",26,"no","no","none","yes","yes",11,"no","yes",6,7,"8",30,105,"both","no"
"2822",325,5,21,"afam","no","yes",32,"no","no","none","no","yes",4,"no","yes",0,7,"8",18,NA,"both","no"
"2823",406,12,6,"afam","no","yes",24,"no","no","none","no","yes",8,"no","yes",9.9399995803833,4,"9",22,NA,"singlemom","no"
"2824",300,6,20,"afam","no","yes",32,"no","no","none","no","yes",6,"no","yes",0,7,"8",16,NA,"both","no"
"2825",176,7,16,"afam","no","yes",29,"no","no","none","no","no",7,"no","yes",3,10.25,"9",24,NA,"both","no"
"2826",450,11,10,"afam","no","yes",27,"no","no","none","no","yes",9,"no","yes",3,10.25,"9",29,51,"both","yes"
"2827",292,10,8,"afam","no","yes",24,"no","no","none","no","no",7,"no","yes",3,10.25,"9",10,NA,"other","yes"
"2828",801,12,9,"other","no","yes",27,"no","no","none","no","yes",11,"no","yes",9.9399995803833,10.25,"9",40,100,"both","no"
"2829",375,9,12,"afam","no","yes",27,"no","no","none","no",NA,9,"no","yes",6,8,"8",18,75,"both","yes"
"2830",230,10,8,"afam","no","yes",24,"no","no","none","no","yes",8,"no","yes",6,8,"8",15,NA,"both","no"
"2831",535,13,14,"afam","no","yes",33,"no","no","none","yes","yes",12,"no","yes",2,5,"8",30,83,"both","no"
"2832",422,7,18,"afam","no","yes",31,"no","no","none","no","yes",7,"no","yes",2,5,"8",27,NA,"both","yes"
"2833",361,10,11,"other","no","yes",27,"no","no","none","no","no",9,"no","yes",9.9399995803833,6,"9",28,86,"other","yes"
"2834",300,9,12,"other","no","yes",27,"no","no","none","no","yes",9,"no","yes",8,7,"8",37,96,"both","no"
"2835",558,12,10,"other","no","yes",28,"no","no","none","no","yes",12,"no","yes",9,12,"6",36,90,"both","no"
"2836",470,16,6,"afam","no","yes",28,"no","no","none","no","yes",11,"no","yes",8,5,"8",31,NA,"both","no"
"2837",486,12,16,"other","no","yes",34,"no","no","none","no","no",12,"no","yes",3,5,"8",33,86,"both","no"
"2838",600,12,8,"other","no","yes",26,"no","no","none","no","yes",11,"no","yes",9.9399995803833,10.25,"9",37,102,"step","no"
"2839",363,11,17,"afam","no","yes",34,"no","no","none","no","yes",8,"no","yes",9.9399995803833,4,"9",27,NA,"both","no"
"2840",200,10,8,"afam","yes","yes",24,"no","no","none","no",NA,7,"no","yes",1,4,"8",14,NA,"both","no"
"2841",142,8,16,"afam","no","yes",30,"no","no","none","no","yes",8,"no","yes",9.9399995803833,10.25,"9",12,NA,"other","no"
"2842",448,12,15,"other","no","yes",33,"no","no","none","yes","yes",8,"no","yes",2,2,"8",33,NA,"both","no"
"2843",300,11,12,"afam","no","yes",29,"no","yes","none","no","no",10,"no","yes",9.9399995803833,1,"9",20,NA,"both","no"
"2844",706,12,13,"other","yes","no",31,"no","yes","none","no","yes",12,"no","yes",9.9399995803833,12,"4",45,NA,"both","yes"
"2845",534,12,8,"other","yes","no",26,"no","yes","none","no","yes",10,"no","yes",9.9399995803833,12,"4",43,101,"singlemom","no"
"2846",260,13,10,"afam","no","yes",29,"no","yes","none","no","yes",13,"no","yes",5,10.25,"9",27,NA,"both","no"
"2847",675,12,8,"afam","yes","no",26,"no","yes","none","no","yes",7,"no","yes",6,7,"8",25,NA,"both","no"
"2848",260,7,18,"afam","no","yes",31,"no","yes","none","no","no",7,"no","yes",1,3,"8",16,NA,"step","no"
"2849",300,10,18,"afam","no","yes",34,"no","yes","none","no","no",9,"no","yes",9.9399995803833,10.25,"9",31,NA,"other","no"
"2850",1215,16,5,"other","yes","yes",27,"no","yes","none","yes","no",11,"no","yes",14,13,"1",40,84,"both","yes"
"2851",577,17,5,"other","no","yes",28,"no","yes","none","no","yes",12,"no","yes",12,12,"3",37,116,"both","no"
"2852",250,14,7,"afam","no","yes",27,"no","yes","none","no","no",11,"no","yes",9.9399995803833,10,"9",26,99,"singlemom","no"
"2853",394,10,14,"afam","yes","no",30,"no","yes","none","no","no",8,"no","yes",9.9399995803833,8,"9",20,NA,"singlemom","no"
"2854",275,8,10,"afam","no","yes",24,"no","yes","none","no","yes",7,"no","yes",4,8,"8",10,NA,"both","no"
"2855",225,9,17,"afam","no","yes",32,"no","yes","none","no","yes",9,"no","yes",5,5,"8",14,NA,"both","no"
"2856",275,7,12,"afam","no","yes",25,"no","yes","none","no","no",6,"no","yes",3,4,"8",18,NA,"both","no"
"2857",356,9,15,"afam","no","yes",30,"no","yes","none","no","no",8,"no","yes",7,8,"8",14,NA,"both","no"
"2858",885,12,7,"afam","yes","no",25,"no","yes","none","no","yes",9,"no","yes",7,12,"6",26,NA,"both","no"
"2859",192,16,2,"afam","yes","yes",24,"no","yes","none","no","no",8,"no","yes",7,12,"6",12,NA,"both","no"
"2860",420,7,16,"afam","no","yes",29,"no","yes","none","no","no",7,"no","yes",9.9399995803833,2,"9",19,NA,"singlemom","no"
"2861",375,7,20,"afam","no","yes",33,"no","yes","none","no","yes",7,"no","yes",9.9399995803833,2,"9",14,NA,"singlemom","no"
"2862",364,7,18,"afam","no","yes",31,"no","yes","none","no","yes",7,"no","yes",9.9399995803833,2,"9",NA,NA,"singlemom","no"
"2863",400,12,8,"other","no","yes",26,"no","yes","none","no","yes",10,"no","yes",12,11,"5",37,107,"both","no"
"2864",353,12,8,"afam","yes","yes",26,"no","yes","none","no","yes",11,"no","yes",10,9,"7",22,NA,"both","no"
"2865",300,13,10,"other","no","yes",29,"no","yes","none","no","yes",12,"no","yes",12,14,"2",40,116,"both","no"
"2866",416,15,4,"other","yes","yes",25,"no","yes","none","no","yes",9,"no","yes",9,11,"7",33,109,"both","no"
"2867",600,11,9,"afam","no","yes",26,"no","yes","none","no","yes",10,"no","yes",9.9399995803833,10,"9",19,NA,"singlemom","no"
"2868",973,13,10,"afam","yes","no",29,"no","yes","none","yes","yes",12,"no","yes",3,8,"8",29,NA,"both","yes"
"2869",230,5,18,"afam","no","yes",29,"no","yes","none","no","yes",5,"no","yes",2,10.25,"9",10,NA,"other","no"
"2870",311,12,9,"afam","no","yes",27,"no","yes","none","no","yes",6,"no","yes",2,10.25,"9",20,NA,"other","no"
"2871",274,8,17,"afam","no","yes",31,"no","yes","none","no","yes",8,"no","yes",3,6,"8",31,NA,"both","no"
"2872",400,11,10,"afam","yes","no",27,"no","yes","none","no","no",7,"no","yes",9.9399995803833,10.25,"9",29,NA,"other","yes"
"2873",200,8,12,"afam","no","yes",26,"no","yes","none","no","no",6,"no","yes",9.9399995803833,10.25,"9",24,NA,"other","no"
"2874",435,13,7,"afam","no","yes",26,"no","yes","none","no","yes",9,"no","yes",6,8,"8",23,NA,"both","no"
"2875",230,6,17,"afam","no","yes",29,"no","yes","none","no","yes",5,"no","yes",1,5,"8",8,NA,"both","no"
"2876",731,6,18,"afam","yes","no",30,"no","yes","none","no","yes",6,"no","yes",9.9399995803833,8,"9",23,NA,"singlemom","no"
"2877",270,10,17,"afam","no","yes",33,"no","yes","none","no","yes",6,"no","yes",8,8,"8",16,NA,"both","no"
"2878",176,8,12,"afam","no","yes",26,"no","yes","none","no","yes",8,"no","yes",4,8,"8",18,NA,"both","no"
"2879",250,12,7,"afam","no","yes",25,"no","yes","none","no","yes",8,"no","yes",4,8,"8",14,NA,"both","no"
"2880",333,10,14,"afam","no","yes",30,"no","yes","none","no","yes",8,"no","yes",9.9399995803833,10,"9",25,NA,"both","no"
"2881",438,12,7,"afam","yes","no",25,"no","yes","none","no","no",8,"no","yes",8,16,"6",42,NA,"step","no"
"2882",428,16,4,"afam","yes","yes",26,"no","yes","none","no","yes",11,"no","yes",9.9399995803833,10.25,"9",18,NA,"both","no"
"2883",740,16,7,"other","yes","yes",29,"no","yes","none","no","yes",13,"no","yes",8,12,"6",31,76,"both","no"
"2884",700,12,8,"afam","yes","no",26,"no","yes","none","no","yes",9,"no","yes",9.9399995803833,8,"9",24,NA,"singlemom","no"
"2885",245,12,6,"afam","no","yes",24,"no","yes","none","no","no",7,"no","yes",4,7,"8",10,NA,"step","no"
"2886",230,12,8,"afam","no","yes",26,"no","yes","none","no","no",6,"no","yes",2,8,"8",16,NA,"both","no"
"2887",273,15,8,"afam","no","yes",29,"no","yes","none","no","yes",14,"no","yes",5,12,"6",27,72,"both","no"
"2888",632,14,8,"afam","yes","no",28,"no","yes","none","no","yes",12,"no","yes",9.9399995803833,10.25,"9",31,105,"other","no"
"2889",289,16,3,"afam","yes","no",25,"no","yes","none","no","yes",9,"no","yes",8,12,"6",23,65,"both","yes"
"2890",300,8,18,"afam","no","yes",32,"no","yes","none","no","yes",8,"no","yes",9.9399995803833,5,"9",22,NA,"singlemom","no"
"2891",230,10,13,"afam","no","yes",29,"no","yes","none","no","yes",8,"no","yes",9.9399995803833,5,"9",14,NA,"singlemom","no"
"2892",395,8,16,"afam","no","yes",30,"no","yes","none","no","yes",8,"no","yes",9.9399995803833,5,"9",28,NA,"singlemom","no"
"2893",572,9,9,"afam","no","yes",24,"no","yes","none","no","no",8,"no","yes",5,5,"8",8,NA,"both","no"
"2894",625,17,7,"afam","yes","no",30,"no","yes","none","no","no",14,"no","yes",8,8,"8",30,NA,"both","no"
"2895",550,16,3,"afam","yes","no",25,"no","yes","none","no","no",9,"no","yes",9.9399995803833,10.25,"9",22,NA,"other","no"
"2896",250,9,11,"afam","no","yes",26,"no","yes","none","no","yes",9,"no","yes",8,8,"8",21,NA,"both","no"
"2897",363,8,13,"other","no","yes",27,"no","yes","none","no","yes",8,"no","yes",9.9399995803833,10.25,"9",30,NA,"both","no"
"2898",100,14,14,"afam","no","yes",34,"no","yes","none","no","yes",13,"no","yes",4,12,"6",26,NA,"both","no"
"2899",350,12,15,"afam","yes","no",33,"no","yes","none","no","yes",9,"yes","no",9.9399995803833,10.25,"9",18,NA,"step","no"
"2900",290,10,9,"afam","no","yes",25,"no","yes","none","no","no",6,"no","yes",9.9399995803833,6,"9",18,NA,"both","no"
"2901",250,4,22,"afam","no","yes",32,"no","yes","none","no","no",2,"no","yes",9.9399995803833,4,"9",NA,NA,"singlemom","no"
"2902",833,8,19,"afam","yes","yes",33,"no","yes","none","no","yes",8,"yes","yes",9.9399995803833,3,"9",22,NA,"singlemom","no"
"2903",435,10,9,"afam","yes","yes",25,"no","yes","none","no","yes",7,"no","yes",9.9399995803833,10.25,"9",20,NA,"other","no"
"2904",333,12,9,"afam","yes","no",27,"no","yes","none","no","no",10,"yes","no",9.9399995803833,10.25,"9",26,98,"other","yes"
