"id","firmbr","firm","brand","city","year","quarter","share","price","sugar","mushy","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20"
202835880,2028,2,28,35,88,2,"0,0463","0,157","16,000","1,000","-0,437","0,010","-2,473","-0,153","-0,208","-0,056","-4,687","-0,397","-0,902","0,390","2,958","-0,063","0,008","0,110","0,181","0,098","0,084","0,126","0,136","0,118"
204035880,2040,2,40,35,88,2,"0,0078","0,114","10,000","0,000","-0,420","0,018","2,260","-0,331","-0,216","-0,032","-1,614","0,217","-0,503","0,447","5,782","0,338","-0,004","0,100","0,145","0,145","0,062","0,062","0,102","0,080"
204835880,2048,2,48,35,88,2,"0,0050","0,118","3,000","0,000","-0,346","0,011","2,563","-0,209","-0,235","-0,043","3,972","0,386","-0,717","0,421","8,196","0,385","-0,001","0,080","0,098","0,093","0,088","0,073","0,029","0,095"
300635880,3006,3,6,35,88,2,"0,0184","0,112","20,000","1,000","-0,441","0,021","-4,323","-0,312","-0,184","-0,025","-5,141","-0,295","-0,364","0,385","2,524","0,039","-0,002","0,058","0,139","0,123","0,050","0,074","0,088","0,086"
301435880,3014,3,14,35,88,2,"0,0399","0,140","7,000","0,000","-0,370","0,012","3,513","-0,285","-0,229","-0,064","-0,275","0,329","-1,093","0,425","6,584","0,376","0,003","0,106","0,057","0,059","0,055","0,104","0,123","0,117"
400235880,4002,4,2,35,88,2,"0,0099","0,155","14,000","0,000","-0,433","0,020","-1,252","-0,388","-0,212","-0,062","-4,190","0,231","-1,024","0,436","4,344","0,362","0,004","0,114","0,105","0,110","0,106","0,130","0,121","0,117"
401035880,4010,4,10,35,88,2,"0,0236","0,069","6,000","0,000","-0,374","0,011","3,339","-0,288","-0,225","-0,003","0,770","0,205","0,018","0,464","6,672","0,309","-0,012","0,031","-0,039","0,050","0,059","0,041","0,027","0,034"
401235880,4012,4,12,35,88,2,"0,0062","0,104","12,000","0,000","-0,463","0,020","0,712","-0,302","-0,205","-0,024","-2,528","0,181","-0,360","0,464","5,417","0,311","-0,007","0,065","0,021","0,046","0,028","0,067","0,093","0,066"
601835880,6018,6,18,35,88,2,"0,0112","0,177","0,000","0,000","-0,354","-0,021","2,311","-0,144","-0,233","-0,149","9,517","0,485","-2,769","0,421","10,079","0,423","0,013","0,168","0,080","0,177","0,147","0,131","0,159","0,148"
100436880,1004,1,4,36,88,2,"0,0310","0,066","2,000","1,000","0,344","0,018","-2,438","-0,324","-0,419","-0,016","0,867","-0,627","-0,224","-0,446","-0,492","-0,541","0,012","0,024","0,024","0,009","-0,001","0,021","-0,013","0,036"
100636880,1006,1,6,36,88,2,"0,0013","0,145","18,000","1,000","0,427","0,073","-12,998","-0,839","-0,103","-0,016","-1,923","-0,101","-0,176","-0,567","-9,592","-0,468","0,028","0,105","0,119","0,095","0,092","0,116","0,144","0,110"
100736880,1007,1,7,36,88,2,"0,0031","0,099","4,000","1,000","0,347","0,025","-1,447","-0,321","-0,416","-0,039","-0,547","-0,636","-0,630","-0,447","-1,825","-0,535","0,020","0,081","0,105","0,053","0,163","0,047","0,080","0,073"
100936880,1009,1,9,36,88,2,"0,0046","0,130","3,000","0,000","0,345","0,027","-2,001","0,233","-0,424","-0,077","0,124","0,454","-1,355","-0,444","-1,189","-0,084","0,026","0,101","0,077","0,109","0,088","0,098","0,020","0,094"
101136880,1011,1,11,36,88,2,"0,0109","0,177","12,000","0,000","0,354","0,002","-1,830","-0,074","-0,395","-0,084","-5,486","0,084","-1,426","-0,423","-5,217","-0,010","0,015","0,146","0,203","0,102","0,149","0,144","0,145","0,144"
101336880,1013,1,13,36,88,2,"0,0046","0,127","14,000","0,000","0,389","0,039","-5,206","-0,061","-0,352","-0,048","-5,284","0,049","-0,778","-0,415","-4,821","-0,025","0,020","0,091","0,123","0,090","0,088","0,084","0,097","0,092"
101736880,1017,1,17,36,88,2,"0,0995","0,113","3,000","1,000","0,343","0,027","-2,006","-0,380","-0,422","-0,049","0,238","-0,742","-0,821","-0,446","-1,128","-0,520","0,023","0,065","0,054","0,059","0,107","0,056","0,146","0,076"
103036880,1030,1,30,36,88,2,"0,0043","0,103","4,000","0,000","0,349","0,025","-1,283","-0,030","-0,422","-0,041","-0,665","0,159","-0,670","-0,442","-1,959","0,008","0,021","0,077","0,017","0,088","0,031","0,071","0,014","0,078"
104536880,1045,1,45,36,88,2,"0,0033","0,120","14,000","0,000","0,395","0,045","-5,424","-0,058","-0,345","-0,043","-5,150","0,047","-0,707","-0,416","-4,844","-0,025","0,021","0,082","0,134","0,113","0,127","0,092","0,064","0,081"
200536880,2005,2,5,36,88,2,"0,0337","0,099","1,000","0,000","0,344","0,021","-2,991","0,178","-0,426","-0,029","3,055","0,392","-0,423","-0,444","-0,466","-0,064","0,019","0,062","0,087","0,082","0,124","0,063","0,095","0,060"
200836880,2008,2,8,36,88,2,"0,0192","0,088","11,000","0,000","0,399","0,049","-2,421","-0,059","-0,364","-0,031","-4,144","0,049","-0,497","-0,419","-4,869","-0,011","0,023","0,041","-0,024","0,121","0,020","0,043","0,064","0,053"
201536880,2015,2,15,36,88,2,"0,0023","0,077","4,000","1,000","0,351","0,022","-1,397","-0,330","-0,411","-0,024","-0,558","-0,598","-0,374","-0,447","-1,845","-0,532","0,015","0,063","0,102","0,051","0,078","0,045","0,079","0,046"
201636880,2016,2,16,36,88,2,"0,0039","0,132","3,000","1,000","0,343","0,032","-2,054","-0,529","-0,423","-0,072","0,220","-0,914","-1,245","-0,446","-1,106","-0,467","0,027","0,109","0,141","0,115","0,046","0,096","0,116","0,101"
201936880,2019,2,19,36,88,2,"0,0261","0,079","13,000","0,000","0,428","0,060","-5,483","-0,048","-0,308","-0,023","-4,167","0,037","-0,366","-0,420","-5,017","-0,018","0,024","0,044","0,103","0,036","0,040","0,042","0,167","0,046"
202636880,2026,2,26,36,88,2,"0,0223","0,125","13,000","0,000","0,384","0,037","-3,847","-0,064","-0,365","-0,049","-5,093","0,053","-0,801","-0,417","-4,956","-0,020","0,020","0,072","0,006","0,092","0,068","0,081","0,116","0,101"
202836880,2028,2,28,36,88,2,"0,0040","0,187","16,000","1,000","0,401","0,036","-5,685","-0,516","-0,309","-0,066","-5,592","-0,369","-1,076","-0,473","-7,283","-0,306","0,024","0,137","0,125","0,151","0,090","0,145","0,163","0,156"
204036880,2040,2,40,36,88,2,"0,0051","0,119","10,000","0,000","0,371","0,033","-1,060","-0,071","-0,393","-0,049","-4,105","0,068","-0,818","-0,425","-4,862","-0,002","0,022","0,089","-0,009","-0,045","0,090","0,082","0,044","0,098"
204836880,2048,2,48,36,88,2,"0,0014","0,159","3,000","0,000","0,345","0,038","-2,082","0,434","-0,423","-0,146","-0,008","0,661","-2,747","-0,444","-1,092","-0,158","0,032","0,098","0,139","0,037","0,101","0,123","0,111","0,140"
300636880,3006,3,6,36,88,2,"0,0067","0,136","20,000","1,000","0,344","0,096","-18,827","-0,928","0,094","0,013","2,022","0,113","0,329","-0,632","-12,191","-0,582","0,029","0,111","0,029","0,055","0,105","0,118","0,117","0,097"
301436880,3014,3,14,36,88,2,"0,0324","0,146","7,000","0,000","0,351","0,024","-0,324","-0,020","-0,416","-0,078","-3,368","0,175","-1,349","-0,439","-3,537","-0,001","0,026","0,104","0,106","0,140","0,093","0,099","0,090","0,111"
400236880,4002,4,2,36,88,2,"0,0068","0,186","14,000","0,000","0,354","-0,014","-3,992","-0,074","-0,384","-0,084","-6,081","0,069","-1,400","-0,416","-4,866","-0,023","0,006","0,143","0,093","0,185","0,152","0,146","0,170","0,150"
401036880,4010,4,10,36,88,2,"0,0749","0,092","6,000","0,000","0,360","0,031","-0,476","-0,070","-0,412","-0,034","-1,929","0,088","-0,560","-0,435","-3,238","0,015","0,020","0,028","0,101","0,090","0,008","0,055","0,141","0,059"
401236880,4012,4,12,36,88,2,"0,0088","0,082","12,000","0,000","0,414","0,055","-3,786","-0,053","-0,340","-0,027","-4,236","0,042","-0,426","-0,418","-4,936","-0,015","0,024","0,062","-0,015","0,085","0,035","0,060","0,020","0,040"
601836880,6018,6,18,36,88,2,"0,0177","0,118","0,000","0,000","0,344","0,026","-3,405","0,422","-0,424","-0,060","6,291","0,648","-1,030","-0,444","-0,713","-0,154","0,023","0,091","0,080","0,071","0,087","0,072","0,114","0,081"
100437880,1004,1,4,37,88,2,"0,0053","0,096","2,000","1,000","-0,637","0,031","-3,071","-1,003","-0,205","-0,008","2,895","-0,543","-0,067","0,018","2,399","-0,119","0,006","0,074","0,055","0,046","0,070","0,069","0,118","0,063"
100637880,1006,1,6,37,88,2,"0,0110","0,136","18,000","1,000","-0,775","0,011","-9,965","-0,486","-0,083","-0,012","-1,707","-0,097","-0,117","-0,046","-2,860","-0,392","0,006","0,097","0,084","0,079","0,100","0,087","0,164","0,106"
100737880,1007,1,7,37,88,2,"0,0061","0,143","4,000","1,000","-0,644","0,038","-1,272","-0,957","-0,201","-0,038","1,946","-0,580","-0,587","0,027","2,575","-0,146","0,015","0,092","0,162","0,100","0,158","0,118","0,050","0,117"
100937880,1009,1,9,37,88,2,"0,0317","0,096","3,000","0,000","-0,642","0,029","-2,046","0,137","-0,203","-0,008","2,364","0,107","-0,051","0,032","2,461","-0,052","0,005","0,066","0,090","0,078","0,068","0,076","0,029","0,062"
101137880,1011,1,11,37,88,2,"0,0602","0,169","12,000","0,000","-0,668","0,047","-3,722","-0,029","-0,169","-0,044","-2,234","0,066","-0,679","0,058","0,829","0,025","0,017","0,133","0,151","0,142","0,145","0,127","0,056","0,130"
101337880,1013,1,13,37,88,2,"0,0222","0,136","14,000","0,000","-0,679","0,031","-5,976","-0,036","-0,131","-0,020","-2,264","0,033","-0,259","0,110","1,105","0,024","0,003","0,093","0,089","0,011","0,078","0,085","0,105","0,107"
101737880,1017,1,17,37,88,2,"0,0135","0,102","3,000","1,000","-0,642","0,032","-2,288","-0,949","-0,202","-0,013","2,215","-0,524","-0,140","0,018","2,425","-0,142","0,007","0,069","0,086","0,021","0,081","0,057","0,133","0,067"
103037880,1030,1,30,37,88,2,"0,0018","0,157","4,000","0,000","-0,636","0,039","-0,728","0,185","-0,200","-0,050","2,250","0,144","-0,807","0,036","2,767","-0,069","0,018","0,125","0,160","0,099","0,121","0,142","0,145","0,115"
104537880,1045,1,45,37,88,2,"0,0078","0,113","14,000","0,000","-0,680","0,027","-6,559","-0,031","-0,111","-0,012","-1,854","0,022","-0,118","0,141","1,646","0,019","-0,001","0,063","0,119","0,017","0,140","0,080","0,084","0,072"
200537880,2005,2,5,37,88,2,"0,0121","0,113","1,000","0,000","-0,625","0,031","-3,894","0,257","-0,207","-0,018","4,223","0,159","-0,229","0,031","2,364","-0,102","0,009","0,074","0,183","0,137","0,109","0,091","0,076","0,079"
200837880,2008,2,8,37,88,2,"0,0221","0,101","11,000","0,000","-0,663","0,029","-3,177","-0,025","-0,152","-0,011","-1,480","0,035","-0,125","0,079","1,303","0,021","0,003","0,045","0,152","0,031","0,120","0,065","-0,002","0,072"
201537880,2015,2,15,37,88,2,"0,0019","0,134","4,000","1,000","-0,646","0,036","-1,396","-0,940","-0,201","-0,032","1,861","-0,562","-0,476","0,025","2,529","-0,151","0,014","0,106","0,133","0,135","0,111","0,094","0,028","0,110"
201637880,2016,2,16,37,88,2,"0,0243","0,120","3,000","1,000","-0,641","0,034","-2,124","-0,986","-0,203","-0,023","2,433","-0,562","-0,327","0,023","2,494","-0,129","0,011","0,076","-0,032","0,033","0,076","0,074","0,053","0,085"
201937880,2019,2,19,37,88,2,"0,0094","0,133","13,000","0,000","-0,673","0,033","-4,765","-0,034","-0,144","-0,021","-2,139","0,038","-0,281","0,090","1,006","0,025","0,005","0,084","0,134","0,065","0,145","0,096","0,104","0,098"
202637880,2026,2,26,37,88,2,"0,0051","0,157","13,000","0,000","-0,672","0,040","-4,593","-0,036","-0,156","-0,034","-2,445","0,052","-0,498","0,072","0,718","0,027","0,012","0,126","0,067","0,139","0,168","0,118","0,137","0,110"
202837880,2028,2,28,37,88,2,"0,0092","0,203","16,000","1,000","-0,720","0,036","-6,903","-0,447","-0,143","-0,049","-3,467","-0,359","-0,738","-0,011","-1,656","-0,415","0,024","0,151","0,283","0,176","0,142","0,162","0,153","0,161"
204037880,2040,2,40,37,88,2,"0,0037","0,101","10,000","0,000","-0,661","0,030","-2,512","-0,019","-0,164","-0,012","-1,194","0,040","-0,130","0,066","1,408","0,018","0,004","0,068","0,030","0,044","0,068","0,077","0,010","0,057"
204837880,2048,2,48,37,88,2,"0,0023","0,156","3,000","0,000","-0,629","0,037","-1,479","0,231","-0,202","-0,051","2,986","0,160","-0,830","0,035","2,722","-0,089","0,018","0,127","0,109","0,144","0,115","0,133","0,173","0,126"
300637880,3006,3,6,37,88,2,"0,0212","0,146","20,000","1,000","-0,792","0,004","-12,797","-0,490","-0,068","-0,010","-1,334","-0,052","-0,065","-0,029","-3,399","-0,340","0,003","0,103","0,128","0,054","0,139","0,094","0,077","0,114"
301437880,3014,3,14,37,88,2,"0,0062","0,146","7,000","0,000","-0,656","0,040","-0,780","0,051","-0,190","-0,037","0,265","0,091","-0,560","0,042","2,245","-0,011","0,015","0,108","0,147","0,141","0,133","0,117","0,070","0,121"
400237880,4002,4,2,37,88,2,"0,0360","0,163","14,000","0,000","-0,676","0,040","-5,618","-0,040","-0,148","-0,035","-2,741","0,049","-0,504","0,083","0,591","0,028","0,010","0,123","0,103","0,075","0,125","0,132","0,146","0,122"
401037880,4010,4,10,37,88,2,"0,0029","0,106","6,000","0,000","-0,654","0,030","-1,191","0,045","-0,193","-0,014","0,580","0,072","-0,170","0,040","2,187","-0,011","0,007","0,050","0,090","0,024","0,109","0,087","0,029","0,068"
401237880,4012,4,12,37,88,2,"0,0626","0,056","12,000","0,000","-0,658","0,020","-4,943","-0,022","-0,101","-0,002","-1,248","0,012","0,018","0,152","1,861","0,015","-0,002","0,013","0,042","0,066","-0,017","-0,004","0,034","0,019"
601837880,6018,6,18,37,88,2,"0,0087","0,138","0,000","0,000","-0,614","0,032","-5,406","0,329","-0,208","-0,039","5,391","0,190","-0,617","0,033","2,127","-0,133","0,014","0,093","0,166","0,119","0,095","0,099","0,059","0,109"
100438880,1004,1,4,38,88,2,"0,0021","0,092","2,000","1,000","-0,008","-0,066","-2,479","-0,276","0,004","0,017","4,466","-0,643","0,393","-0,084","3,543","-0,505","0,014","0,072","0,034","0,082","0,039","0,070","0,151","0,068"
100638880,1006,1,6,38,88,2,"0,0115","0,132","18,000","1,000","-0,412","-0,007","-10,710","-0,785","0,282","0,036","4,643","0,234","0,736","0,124","1,512","0,036","-0,007","0,106","0,178","0,082","0,039","0,067","0,008","0,091"
100738880,1007,1,7,38,88,2,"0,0017","0,120","4,000","1,000","-0,008","-0,075","-1,310","-0,283","0,005","-0,005","2,863","-0,688","0,000","-0,083","2,459","-0,507","0,020","0,087","0,039","0,039","0,042","0,081","0,050","0,100"
100938880,1009,1,9,38,88,2,"0,0094","0,079","3,000","0,000","-0,027","-0,062","-1,612","-0,051","0,003","0,021","3,555","0,083","0,462","-0,084","2,737","0,067","0,011","0,058","-0,001","0,054","0,025","0,044","0,020","0,045"
101138880,1011,1,11,38,88,2,"0,0547","0,160","12,000","0,000","-0,035","-0,085","1,224","-0,092","0,022","-0,015","-0,533","0,065","-0,161","-0,077","-1,657","0,061","0,028","0,112","0,121","0,184","0,101","0,116","0,078","0,124"
101338880,1013,1,13,38,88,2,"0,0811","0,110","14,000","0,000","-0,096","-0,048","-0,645","-0,067","0,077","0,009","0,712","0,037","0,254","-0,057","-1,260","0,037","0,014","0,071","0,070","0,057","0,003","0,065","0,036","0,078"
101738880,1017,1,17,38,88,2,"0,0183","0,089","3,000","1,000","-0,002","-0,063","-1,704","-0,192","0,004","0,016","3,576","-0,540","0,382","-0,085","2,715","-0,476","0,013","0,052","-0,025","-0,034","0,098","0,055","0,080","0,069"
103038880,1030,1,30,38,88,2,"0,0085","0,130","4,000","0,000","-0,027","-0,075","-1,606","0,000","0,006","-0,018","2,616","0,141","-0,241","-0,083","2,794","0,076","0,022","0,090","0,143","0,156","0,042","0,090","0,126","0,097"
104538880,1045,1,45,38,88,2,"0,0052","0,124","14,000","0,000","-0,078","-0,059","-0,246","-0,077","0,063","0,006","0,383","0,042","0,204","-0,063","-1,471","0,043","0,017","0,086","0,090","0,165","0,052","0,092","0,139","0,086"
200538880,2005,2,5,38,88,2,"0,0083","0,086","1,000","0,000","-0,027","-0,068","-2,811","-0,011","0,004","0,024","5,422","0,120","0,520","-0,084","4,395","0,077","0,012","0,040","0,099","0,086","0,031","0,071","0,027","0,048"
200838880,2008,2,8,38,88,2,"0,0041","0,134","11,000","0,000","-0,036","-0,077","1,278","-0,084","0,022","-0,004","0,037","0,057","0,036","-0,078","-1,089","0,054","0,023","0,096","0,090","0,071","0,145","0,107","0,052","0,092"
201538880,2015,2,15,38,88,2,"0,0007","0,109","4,000","1,000","-0,003","-0,071","-1,156","-0,206","0,005","0,004","2,935","-0,590","0,166","-0,084","2,291","-0,490","0,018","0,077","0,061","-0,003","0,111","0,078","0,112","0,084"
201638880,2016,2,16,38,88,2,"0,0177","0,118","3,000","1,000","-0,012","-0,074","-2,012","-0,403","0,005","-0,005","3,643","-0,796","-0,007","-0,083","3,191","-0,516","0,020","0,086","0,018","0,173","0,144","0,095","0,171","0,081"
201938880,2019,2,19,38,88,2,"0,0062","0,102","13,000","0,000","-0,082","-0,048","0,099","-0,066","0,065","0,009","0,615","0,037","0,243","-0,064","-1,119","0,036","0,013","0,080","0,084","0,049","0,096","0,072","0,071","0,061"
202638880,2026,2,26,38,88,2,"0,0114","0,127","13,000","0,000","-0,058","-0,066","0,606","-0,081","0,045","0,003","0,150","0,046","0,152","-0,071","-1,410","0,046","0,019","0,091","0,098","0,048","0,082","0,095","0,112","0,080"
202838880,2028,2,28,38,88,2,"0,0084","0,164","16,000","1,000","-0,118","-0,062","-2,842","-0,273","0,101","0,006","0,740","-0,059","0,237","-0,009","-1,255","-0,223","0,014","0,130","0,135","0,155","0,075","0,135","0,127","0,123"
204038880,2040,2,40,38,88,2,"0,0004","0,121","10,000","0,000","-0,034","-0,072","1,221","-0,079","0,020","0,001","0,350","0,056","0,109","-0,080","-0,698","0,052","0,020","0,083","0,092","0,097","0,081","0,068","0,085","0,090"
204838880,2048,2,48,38,88,2,"0,0020","0,136","3,000","0,000","-0,027","-0,073","-2,263","0,054","0,006","-0,032","3,248","0,182","-0,530","-0,084","3,564","0,076","0,024","0,083","0,030","0,041","0,185","0,087","0,140","0,110"
300638880,3006,3,6,38,88,2,"0,0069","0,115","20,000","1,000","-0,776","0,007","-20,169","-1,077","0,518","0,059","10,350","0,529","1,121","0,219","4,200","0,212","-0,006","0,069","0,017","0,026","0,042","0,083","0,152","0,075"
301438880,3014,3,14,38,88,2,"0,0836","0,105","7,000","0,000","-0,028","-0,070","0,373","-0,071","0,009","0,006","1,366","0,067","0,192","-0,082","0,535","0,058","0,017","0,080","0,120","0,054","0,066","0,056","0,015","0,063"
400238880,4002,4,2,38,88,2,"0,0043","0,177","14,000","0,000","-0,045","-0,089","0,562","-0,102","0,032","-0,018","-0,875","0,063","-0,185","-0,073","-2,376","0,063","0,031","0,141","0,094","0,042","0,137","0,149","0,105","0,143"
401038880,4010,4,10,38,88,2,"0,0063","0,112","6,000","0,000","-0,026","-0,074","-0,158","-0,064","0,006","0,002","1,831","0,080","0,134","-0,083","1,157","0,065","0,018","0,075","0,049","0,070","0,083","0,083","0,028","0,087"
401238880,4012,4,12,38,88,2,"0,0438","0,082","12,000","0,000","-0,085","-0,037","0,340","-0,057","0,066","0,011","0,757","0,033","0,258","-0,067","-0,866","0,031","0,010","0,054","0,077","-0,070","0,037","0,031","0,024","0,045"
601838880,6018,6,18,38,88,2,"0,0882","0,101","0,000","0,000","-0,027","-0,072","-3,136","0,059","0,005","0,013","7,098","0,179","0,331","-0,084","5,269","0,077","0,016","0,068","0,100","0,060","0,040","0,051","0,088","0,061"
100439880,1004,1,4,39,88,2,"0,0025","0,109","2,000","1,000","0,230","-0,103","-1,487","0,056","-0,292","-0,020","3,574","-0,717","-0,261","-0,331","-1,398","-0,438","-0,007","0,081","0,157","0,059","0,047","0,086","0,046","0,079"
100639880,1006,1,6,39,88,2,"0,0018","0,181","18,000","1,000","0,272","-0,169","-9,247","-0,308","-0,243","-0,046","-4,620","-0,261","-0,692","-0,496","-10,217","-0,622","0,011","0,140","0,099","0,153","0,146","0,141","0,171","0,150"
100739880,1007,1,7,39,88,2,"0,0357","0,118","4,000","1,000","0,227","-0,104","-0,653","0,007","-0,289","-0,030","1,223","-0,648","-0,450","-0,342","-2,020","-0,438","-0,004","0,101","0,049","0,090","0,035","0,075","0,106","0,085"
100939880,1009,1,9,39,88,2,"0,0206","0,079","3,000","0,000","0,226","-0,118","-1,037","-0,180","-0,296","0,008","2,459","0,303","0,236","-0,288","-2,421","-0,163","-0,014","0,041","0,069","0,023","0,017","0,063","-0,054","0,041"
